,provider_id,npi_list,tin,tin_type
3571,20827,[1356629596],274073743,ein
3572,240398,[1659674547],274252100,ein
3573,47056,"[1356390264, 1619111416, 1346265154, 1487017471]",941156621,ein
3574,518925,"[0, 1225184963]",651190935,ein
3575,648550,[1205182714],452949233,ein
3576,99802,[1902329782],822210320,ein
3577,680442,[1831666528],831138030,ein
3578,645125,"[1457785685, 1669004560]",824515083,ein
3579,138340,[1740367085],753124908,ein
3580,95829,[1902048085],743096019,ein
3581,444151,"[1760848022, 1023320736]",470962153,ein
3582,758453,[1760457501],521278857,ein
3583,350354,[1093354078],841993915,ein
3584,301590,[1114300597],473555800,ein
3585,219419,[1457576563],000000000,ein
3586,411685,"[1598226755, 1437769270, 1609425636, 1366729469, 1710540927, 1679085211, 1063928570, 1750946893, 1073164901, 1396197034, 1316483936, 1639798309, 1487084091, 1255861571, 1528691078, 1902186620, 1629529789, 1033584313, 1427558196, 1255877502, 1295075737, 1932762010, 1285977363, 1619588670, 1154986990, 1265971022, 1265036248, 1700338662, 1780036699, 1447797378, 1760943161, 1144718966, 1932609377, 1366054462, 1043864556, 1205591823, 1639677933, 1861880866, 1366077109, 1518362458, 1326484940, 1427595081, 1821507955, 1740798883, 1215319959, 1194089797, 1033609201, 1528587250, 1821598947, 1942772025, 1376969188, 1528597226, 1336489566, 1942718903, 1124588025]",822772623,ein
3587,669714,[1659904738],843893522,ein
3588,52922,"[1306840723, 1801366711]",832351753,ein
3589,399615,[1104219377],464612662,ein
3590,583743,"[1437346269, 1326545666, 1881282689, 1235508417, 1528482031, 1790971000, 1578940839, 1063900306, 1386819860, 1831696368, 1033485172]",473903605,ein
3591,23814,[1457544363],000000000,ein
3592,488917,[1255801767],465204199,ein
3593,415101,"[1780673376, 1356332274]",941415069,ein
3594,341992,[1366865636],264742682,ein
3595,699584,[1013463991],813688083,ein
3596,747237,[0],743119465,ein
3597,149101,[0],330385426,ein
3598,109050,"[1215033097, 1538141841]",200662232,ein
3599,432928,[1124015789],390843803,ein
3600,764642,[1962500454],330655856,ein
3601,259511,"[1467997049, 1104051077]",680434185,ein
3602,394068,[1124595863],831878983,ein
3603,630288,"[1477023075, 1659889491]",824011455,ein
3604,109207,"[1972826774, 0, 1477872919, 1255764122, 1801159736, 1497941421, 1396933156, 1285867887, 1962457812, 1467647636, 1386693109, 1366766180, 1396148516, 1720412828, 1497941264, 1881097095, 1073946943, 1114112372, 1083047955, 1093998122, 1649599085]",954651287,ein
3605,381342,[1871527051],263369667,ein
3606,365156,[1104064575],263896892,ein
3607,481676,[0],201397998,ein
3608,439661,[1710298500],454135907,ein
3609,160627,[0],134052487,ein
3610,794196,[1093700148],471242493,ein
3611,570303,"[1679614572, 1720065964]",203844953,ein
3612,672778,[1710439559],814243450,ein
3613,451392,"[1538265780, 1932261039, 1801957667, 1538689583, 1760038772]",946004062,ein
3614,199590,"[1841319779, 1780129270]",814735889,ein
3615,475173,[0],592263090,ein
3616,622992,[1225191026],770494304,ein
3617,546982,[1356508030],260550705,ein
3618,365513,[1811095136],953337109,ein
3619,692970,[1700886777],000000000,ein
3620,258016,"[1447834783, 1578729356]",262823122,ein
3621,409179,[1962838409],461151074,ein
3622,143549,[1093002305],020708006,ein
3623,602913,[1538157508],952294234,ein
3624,781837,[1124124953],134263570,ein
3625,649153,[1114077419],113667807,ein
3626,711475,[1962857482],811526844,ein
3627,532744,[1922664200],833247020,ein
3628,749464,"[1144814070, 1417026329]",202357769,ein
3629,804107,[1144370594],841663840,ein
3630,437709,"[1497780084, 1568493922]",752919839,ein
3631,603797,[1528385143],200760581,ein
3632,769347,[1770520488],800058320,ein
3633,559591,"[0, 1003410895, 1174964233, 1295860542, 1104138700, 1326218504, 1831560481, 1972811677, 1699762013, 1992804041, 1114218617, 1073747473, 1740201391, 1295945509, 1962633958, 1255669958, 1720251051, 1770751919, 1760726228, 1932214541, 1679803449, 1912051665, 1871059873, 1689834129, 1598180200, 1740613520, 1225232168, 1407004146, 1417131590, 1568908721, 1235469719, 1144400896, 1760820427, 1710254024, 1972669869, 1568697274, 1033318316, 1760999114, 1265804108, 1487148698, 1558879445, 1548434954, 1639433204, 1205879723, 1861783219, 1013195817, 1851727887, 1205938099, 1134452170, 1427408194, 1871943621, 1396043618, 1225657174, 1679705156, 1053681809, 1417135146, 1659519668, 1891068136, 1477758068, 1245463132, 1609248137, 1215069711, 1487967956, 1205437373, 1639765977, 1083896575, 1205104049, 1881719375, 1750857769, 1558641811, 1053652149, 1558819474, 1245213255, 1811289481, 1952411357, 1386846764, 1043618994, 1003325770, 1659503712, 1245788363, 1861836405, 1225003403, 1295270817, 1497321897, 1598998486, 1932305844, 1003817289, 1093213621, 1568935195, 1568719649, 1548788466, 1790949402, 1598916074, 1912214354, 1518084821, 1487256079, 1073810602, 1285950477, 1700335593, 1174643381, 1134146863, 1043648140, 1437265170, 1992322168, 1760408660, 1881701613, 1427180504, 1639694193, 1194100198, 1003839259, 1356542484, 1184954992, 1245549807, 1770720088, 1205975349, 1750403200, 1841478427, 1942286109, 1629204417, 1376610006, 1932585452, 1760842280, 1134565245, 1649291923, 1083661896, 1649527474, 1114243714, 1831204296, 1174177042, 1396808622, 1265035158, 1548497084, 1376826594, 1225320443, 1154524197, 1841744190, 1588747851, 1942293816, 1750472361, 1023288321, 1013085026, 1972603538, 1912172792, 1114215274, 1154747863, 1538553011, 1417353590, 1205136603, 1295227452, 1528612876, 1194885160, 1447555412, 1679011076, 1053868489, 1073269478, 1558552059, 1447681366, 1477705523, 1881750792, 1992234389, 1174937379, 1366752347, 1790091650, 1164521555, 1205287661, 1366767691, 1376708941, 1265487912, 1790792182, 1184131039, 1447264015, 1215245089, 1013534502, 1861676454, 1124183637, 1467678243, 1841437340, 1366772246, 1649312554, 1528021623, 1083769343, 1497883169, 1639364318, 1881045367, 1124580972, 1558667659, 1225039977, 1063797785, 1013015312, 1619113461, 1699089458, 1386661841, 1851418925, 1467687426, 1144328527, 1366741514, 1528177300, 1639296049, 1225215106, 1346545605, 1730514605, 1730271404, 1033268248, 1407840358, 1104960590, 1902963960, 1245519784, 1851699656, 1407212152, 1023397734, 1710954086, 1851515332, 1568735777, 1740595230, 1790059798, 1881974152, 1053674853, 1396899050, 1164589248, 1083016992, 1770618407, 1750509048, 1396097689, 1295315588, 1386858777, 1891927414, 1427446947, 1609413210, 1508961863, 1710351945, 1851675110, 1497913073, 1194060434, 1528139946, 1487877486, 1881780203, 1386696037, 1457669921, 1740229244, 1518973775, 1659716389, 1841754124, 1306165782, 1760637219, 1790224236, 1376055772, 1508377649, 1508974635, 1023163680, 1588972392, 1477666253, 1114078599, 1114103686, 1578849279, 1750506416, 1568425114, 1265635478, 1518282136, 1477978096, 1588642649, 1023126802, 1144342494, 1053467431, 1831429828, 1487716163, 1447537576, 1447482807, 1528456936, 1518198159, 1508467226, 1801971346, 1639587397, 1952689564]",824957103,ein
3634,525288,"[1588967566, 1821041377]",953606553,ein
3635,521608,[1942537733],263494212,ein
3636,491156,"[1568646735, 1235172057, 1487609996]",943246947,ein
3637,121049,[1346508512],900817391,ein
3638,394527,"[1144290693, 1356391577, 1467402883, 1205886686]",770611900,ein
3639,38264,[1811395353],472532300,ein
3640,385682,[0],464721939,ein
3641,200086,[1952921124],850656915,ein
3642,719923,[1730393836],611124401,ein
3643,323775,[1588742498],412055432,ein
3644,710762,[1265464234],431562627,ein
3645,11843,"[1346913530, 1245259282]",223865781,ein
3646,784458,[1972799708],261876891,ein
3647,742215,"[1063812907, 1538106265, 1780742981, 1821351016, 1740413798, 1376619031, 1952634008, 1356779797, 1871826925, 1043338957]",940562680,ein
3648,707492,"[1245389212, 1356555932, 1720412547, 1487703476, 1437332210, 1942484571, 1235454364]",330943756,ein
3649,346062,[1972936466],943299647,ein
3650,754424,[1174863518],454978172,ein
3651,478600,[1700054020],261722556,ein
3652,521239,[0],870692236,ein
3653,762599,[1417554528],851644866,ein
3654,800785,"[1730563651, 1104184365, 1326382755]",383891026,ein
3655,323403,"[1922135680, 1003807991, 1649307489]",954862310,ein
3656,202192,[1518949874],770531353,ein
3657,653114,[1265907141],823793027,ein
3658,320264,[0],464190320,ein
3659,132288,[1215014956],020779880,ein
3660,121489,"[1114081056, 1437308913]",954310407,ein
3661,661854,[1154359586],411323525,ein
3662,437061,[1760794218],954683164,ein
3663,24204,"[0, 1407099732, 1336160217]",223059768,ein
3664,16398,[1891933081],900397476,ein
3665,724721,[1255848255],823635219,ein
3666,524262,[1760807127],464085815,ein
3667,518272,[1669410106],330942749,ein
3668,143831,[1215238076],273836576,ein
3669,792354,[1306144530],275420689,ein
3670,269400,[1780712034],020765670,ein
3671,721454,"[1467684654, 1851933261]",843017406,ein
3672,246771,[0],330675245,ein
3673,360113,[0],475085623,ein
3674,296632,[1265415749],562501460,ein
3675,502452,[1396747762],451633699,ein
3676,543653,"[1720695547, 1861009672, 1043308539, 1952487159, 1205443025, 1295342012, 1194824573]",852390012,ein
3677,566289,"[0, 1215381843, 1508304692, 1518311141, 1740634369, 1538608138]",954373071,ein
3678,337579,[1871578187],680547791,ein
3679,672925,[1407159619],412088579,ein
3680,234951,"[1386992428, 1609295955]",461248957,ein
3681,701549,"[1437161452, 1174571871]",941461843,ein
3682,732498,[0],942823538,ein
3683,14094,[1467449405],431774257,ein
3684,61905,[1730561861],464601362,ein
3685,246075,"[0, 1104850312, 1326256058, 1407116361, 1275892481]",770470910,ein
3686,641937,"[1154426807, 1346994258]",941496052,ein
3687,59111,[1548240021],000000000,ein
3688,216042,[1104058403],330638181,ein
3689,702441,"[1306148218, 1215325568, 1467886911, 1396268314, 1194020446, 1346524238]",463463590,ein
3690,207059,"[1538225446, 1184889859, 1144601303]",474257192,ein
3691,188785,[1215385299],475129530,ein
3692,699108,[1679879589],273777887,ein
3693,97647,"[1609314095, 1780835819]",956130458,ein
3694,418032,[1578570016],943312897,ein
3695,48765,[1720480320],465246031,ein
3696,480380,[1275892127],451609121,ein
3697,54032,[1184866816],330979097,ein
3698,671928,[1609216712],462951648,ein
3699,430457,[1689699597],680366295,ein
3700,684899,[1780676957],954779202,ein
3701,646358,[1073561825],582205984,ein
3702,564565,[1073147211],273136797,ein
3703,84375,[1699780247],203140907,ein
3704,197024,"[1336173269, 1669490819]",951675600,ein
3705,605142,[1609418086],843388237,ein
3706,245833,[1811169865],262108373,ein
3707,644712,[1659822914],814058457,ein
3708,455870,[1801199039],273922007,ein
3709,484631,[1891013736],205946719,ein
3710,401010,[1831252154],510601014,ein
3711,709232,"[1932697729, 1477214906]",371891036,ein
3712,353614,"[1518101336, 1881862829]",330868065,ein
3713,7061,"[1740426667, 1467520452]",330883047,ein
3714,241812,"[1699782722, 1124417357]",880241758,ein
3715,167406,[1306888631],954478680,ein
3716,325298,[0],942279954,ein
3717,636342,"[1992817621, 1699153700, 1184932949, 1104361716, 1225244767, 1619265311, 1104383496, 1538687355]",203887488,ein
3718,101740,[1063412005],760594558,ein
3719,120020,[1710262712],452861132,ein
3720,98489,[1073553756],330294751,ein
3721,473934,[1184668469],954488789,ein
3722,490366,"[0, 1518906940]",203360918,ein
3723,185501,"[1366515306, 1316291867]",460842370,ein
3724,52303,[1922289099],450555621,ein
3725,802327,[1609194000],954836285,ein
3726,469487,[1487797445],260650144,ein
3727,424581,[1417218058],810980094,ein
3728,778690,[1366448441],010779983,ein
3729,530867,"[1669545158, 1669545174, 1861565376, 1619118262, 1497929343, 1265476196, 1932283264, 1245303734]",941742737,ein
3730,28662,[1437135977],731629294,ein
3731,657108,[1942434741],201484405,ein
3732,729513,[0],951816034,ein
3733,228045,[1114150448],270716944,ein
3734,136903,[1255309803],680343818,ein
3735,717973,"[1023137320, 1710479365, 1932357621, 1679725360]",842494027,ein
3736,203546,[1184167991],814299555,ein
3737,749501,"[1528135431, 1255407292]",204037632,ein
3738,6896,[1740542604],942284940,ein
3739,375866,[1477502979],953300822,ein
3740,217321,[1548264591],391821626,ein
3741,348798,[1154638625],273594669,ein
3742,596552,"[1245214923, 1780742981, 1376619031, 1356779797, 1871826925, 1043338957]",940562680,ein
3743,507169,[1730176538],330529939,ein
3744,598655,"[1578994265, 1831109875]",205219388,ein
3745,7284,[1740732023],814282107,ein
3746,414960,[1699959387],261158246,ein
3747,119668,"[1588266969, 1912241142, 1457712879, 1376803742, 1962019133]",454458481,ein
3748,486835,"[0, 1437122769]",956002430,ein
3749,298114,"[1285022707, 1639360720]",680148119,ein
3750,214260,[1013068642],205977652,ein
3751,709584,"[1023191822, 1225579295]",371846158,ein
3752,443704,[1386786150],010798324,ein
3753,679275,[0],911894113,ein
3754,446523,[1659543957],261492082,ein
3755,543476,[0],311663799,ein
3756,304054,[1629101191],953999208,ein
3757,780679,"[1992817621, 1699153700, 1225244767, 1780063040, 1811515059, 1619265311, 1104383496, 1538687355]",203887488,ein
3758,40867,[1952675233],454663590,ein
3759,395954,"[1194145342, 1376833061, 1659535052, 1972991891, 1225409089]",954719630,ein
3760,395739,[1821362211],946003272,ein
3761,6625,"[1275858748, 1962946905]",262693107,ein
3762,488189,[1205845567],941437713,ein
3763,727973,"[0, 1417998931, 1194826685, 1679513089, 1962443572, 1073064408]",942674840,ein
3764,517434,[1194005108],260712910,ein
3765,56353,[1508915034],330969001,ein
3766,703418,"[1285092353, 1912241142]",461493568,ein
3767,658512,"[1699294025, 1750319794, 1700821972, 1720023997]",770251480,ein
3768,425325,[1770145682],832329260,ein
3769,295538,"[1427311174, 1770891301, 1528216876, 1497138903, 1356868095]",454904064,ein
3770,434300,[1063846475],463472924,ein
3771,732662,[1881681328],591931148,ein
3772,173300,[1154403897],000000000,ein
3773,221745,"[1013134113, 1487852059]",208983819,ein
3774,238027,[1356596555],000000000,ein
3775,89083,[1730466483],453587572,ein
3776,623686,"[1356322861, 1366533663]",481292169,ein
3777,281406,[0],330868065,ein
3778,120803,[1841297868],770410801,ein
3779,714517,[1003823915],330245579,ein
3780,560532,"[0, 1205121761, 1205100138]",454567909,ein
3781,143897,[1710989330],951644042,ein
3782,123119,[1376575860],562411169,ein
3783,694645,"[1699294025, 1477552016, 1720412943, 1770592768, 1861881716, 1386626729, 1164630117, 1396011300, 1982661823, 1255560645, 1780638262, 1013112820, 1306000591, 1992725980, 1043471022, 1992740187, 1720259476, 1235284225, 1871512111, 1861811291, 1912084955, 1811152341, 1588079503, 1962607697, 1528008125, 1598975328, 1225108533, 1639165954, 1831119254, 1245479054, 1700821972, 1265523930, 1104883693, 1235490194, 1164441424, 1720023997, 1164412763, 1235424284, 1861547317, 1750523031, 1699820688, 1417111477, 1639161847, 1609165356, 1326305483, 1134148703, 1396740999, 1508271149, 1003176710, 1710285630, 1922260033, 1720195035, 1932360062, 1386039758, 1386751741, 1679803977, 1821401159, 1942390687, 1356329783, 1457587073, 1477990521, 1750319794, 1215927579, 1205826237, 1386893006, 1881830735, 1518911726, 1518175637, 1376937722, 1164591616, 1659390979, 1134163314, 1255350591, 1174656110, 1821112699, 1952386476, 1427210855, 1952750739, 1780882910, 1659390995, 1124018692, 1134268006]",770251480,ein
3784,220095,[1326004110],330749339,ein
3785,154680,[1710058441],232779765,ein
3786,329382,[1164669420],263672939,ein
3787,293883,[1235522285],872518210,ein
3788,373453,[1083936314],205353114,ein
3789,421043,"[1861814089, 1366830507, 1972905503, 1073696100]",941603784,ein
3790,538345,[0],273645722,ein
3791,40554,[1841587607],000000000,ein
3792,415827,"[1841528387, 1487993812, 1689007338, 1023383304, 1194089797, 1083931984, 1780940056]",330891538,ein
3793,291620,[1275557795],000000000,ein
3794,475464,[1538117122],473807760,ein
3795,616268,[1992732069],000000000,ein
3796,237283,"[1760576243, 1285726372, 1922193051, 1114235512, 1750599247, 1003928524, 1275636755, 1740535715, 1992216220, 1457685190, 1093142796, 1891179164, 1982797833, 1679806517, 1558545111, 1447752316, 1649386616, 1497106694, 1962886333, 1326123852, 1235242983, 1144544883, 1093809022, 1083138242, 1083877591, 1699119883, 1558457002, 1639588320, 1386923761, 1578893889, 1801205505, 1306239876, 1538591722, 1942740907, 1659475085, 1467547935, 1336473024, 1477063782, 1922468602, 1023100047, 1831293265, 1184716011, 1528160611, 1962942326, 1659484319, 1366546699, 1871746537, 1598093627, 1922100973, 1629575006, 1821513235, 1346332350, 1588768816, 1861813370, 1417032947, 1235636515, 1629405592, 1043641020, 1194922930, 1639209786, 1801341904, 1881021582, 1689981482, 1861600355, 1114029311, 1710070644, 1184148488, 1467555300, 1124114848, 1952419582, 1235240706, 1497952238, 1346623204, 1932394368, 1871612705, 1750589156, 1033565486, 1740422922, 1205948759, 1013011675, 1700017647, 1710158126, 1417303736, 1407129885, 1770883407, 1689112682, 1134212434, 1578826962, 1689043556, 1104235803, 1659738151, 1871696708, 1144312059, 1760805931, 1992132708, 1629181383, 1346334943, 1306933510, 1588927057, 1528417276, 1619497583, 1770911588, 1487756870, 1902909831, 1992216147, 1609977115, 1225108459, 1669555058, 1639271745, 1881968345, 1700980117, 1952895633, 1922240100, 1790923845, 1821191792, 1922102672, 1508064999, 1558688226, 1558474221, 1740608181, 1104928456, 1386746303, 1992890321, 1669842076, 1386094977, 1871872689, 1972991164, 1417060179, 1619154341, 1639262363, 1609323203, 1982875423, 1922279330, 1396828786, 1013001049, 1568604742, 1851742050, 1053690867, 1295829117, 1942313606, 1346353018, 1336448737, 1609885375, 1487937512, 1215299383, 1114936622, 1902991375, 1063966729, 1770685158, 1699827261, 1942400171, 1285736397, 1144412487, 1629416557, 1518157064, 1598153785, 1710025366, 1316041486, 1639725112, 1770952715, 1144572850, 1164526307, 1528565900, 1942563416, 1609989219, 1033213442, 1023101797, 1487959342, 1700063435, 1538590740, 1982706057, 1881796993, 1568617173, 1942649447, 1568566990, 1851714026, 1699877092, 1770930745, 1598774002, 1992989552, 1285736223, 1578719142, 1831587476, 1932308202, 1689777534, 1255518981, 1467861161, 1801307269, 1427396340, 1205281334, 1043312077, 1699946160, 1194829523, 1417055633, 1275646945, 1144596438, 1093817025, 1548620214, 1366553737]",561390087,ein
3797,411096,[1124535133],472830514,ein
3798,732190,"[1043211931, 1033110994, 1184625196, 1053312033, 1740281633, 1346241056]",752752908,ein
3799,136168,"[1477552016, 1376533133, 1336323492, 1104818137, 1811214455, 1083857817, 1841276730, 1558326629, 1003059395, 1598708166, 1689808693, 1821033861, 1114975588, 1821439365, 1033400718, 1770560542, 1477549830, 1720259476, 1447287651, 1811152341, 1255539326, 1619136942, 1326085671, 1740518547, 1528008125, 1346402419, 1265523930, 1881613586, 1104883693, 1235490194, 1710906060, 1982612123, 1942261631, 1710178900, 1164412763, 1235424284, 1861547317, 1417111477, 1639409139, 1609165356, 1083895379, 1508271149, 1831307883, 1053342212, 1598754459, 1568453421, 1922260033, 1144593005, 1679803977, 1437355765, 1306869177, 1992747547, 1699853580, 1669412060, 1427082320, 1457587073, 1750347316, 1952368318, 1306889860, 1205826237, 1215927579, 1427347319, 1518175637, 1891937454, 1134163314, 1124072467, 1497745194, 1407899909, 1114248986, 1720270200, 1497720247, 1952386476, 1629374061, 1245281997, 1083690978, 1427210855, 1568621449, 1265429013, 1992719165, 1669416186, 1902244122, 1942241336, 1134268006, 1891010120, 1508830225, 1043536972, 1821060724]",941724925,ein
3800,106750,"[1114313483, 1003151242, 1427189232, 1679905152, 1912205501, 1003176355, 1407197098, 1528466257, 1861868242, 1114288263, 1285976555, 1588059562, 1669622965, 1861826984, 1255676490, 1871868513, 1811309347, 1619217718, 1972944270, 1790118628, 1275110777, 1376805002, 1861737132]",260322469,ein
3801,443373,"[1497702575, 1093756173]",330687414,ein
3802,306940,[1891072559],000000000,ein
3803,571321,[1205911716],010671338,ein
3804,647285,"[0, 1942236716, 1053375568, 1932489184]",000000000,ein
3805,763582,"[1306153960, 1215208921]",454340514,ein
3806,86670,[1669627097],263992147,ein
3807,65522,"[1861438947, 1710952346, 1639344005, 1912950064, 1316989130, 1205880598, 1235397621, 1255595054, 1326183344]",330937270,ein
3808,554874,"[0, 1487136834, 1669827010, 1922306802, 1821330408, 1730500232, 1902326796, 1730655895, 1073760849, 1184002693, 1952708059, 1114016318, 1871966283, 1679760706, 1144759556]",830925715,ein
3809,504243,"[1912184219, 1659422533]",330958228,ein
3810,781832,[0],942582206,ein
3811,717768,"[1063926376, 1245613371, 1649790544, 1164905576, 1518532746, 1780169490, 1871912857, 1710328570, 1194232611, 1093247033, 1962926063, 1003104217, 1730423344, 1477061406, 1821404294, 1912301037, 1821533829, 1740426667, 1619485083, 1730420282, 1669941654, 1053970160, 1679990022, 1376006189, 1912134099, 1538316930, 1164918876, 1750944872, 1265776967, 1750755948, 1871952804, 1730520594, 1306360805, 1104161256, 1285886622, 1396088845, 1518397371, 1417352774, 1972069300, 1154704278, 1730696303, 1487070702, 1588021224, 1881011021, 1740730514, 1114261823, 1174854483, 1770052565, 1063077899, 1568958940, 1417422882, 1306238084, 1568706273, 1114404621, 1134615495, 1871031021, 1205417904, 1386039543, 1265558274, 1952897035, 1578935409, 1215271937, 1063918597, 1275877987, 1053777599, 1790163392, 1699231035, 1467091462, 1336507359, 1710382981, 1720323058, 1346643517, 1578070132, 1134559966, 1699150904, 1639537210, 1851879142, 1942743372, 1902394604, 1366927600, 1710444153, 1326644121, 1356866156, 1083072003, 1649786054, 1780067215, 1053856583, 1073969556, 1326117789, 1285127936, 1447767017, 1831634831, 1184283954, 1619523875, 1487296000, 1427418300, 1821475385, 1285166132, 1982021010, 1659725919, 1487123477, 1982083218, 1356828263, 1598298622, 1467520452, 1023524287, 1023573441, 1760795959, 1972847697, 1447523980, 1366896052, 1790139491, 1609110329, 1346775442, 1184189516, 1073991386, 1669919825, 1568936797, 1184180556, 1558748467, 1013418938, 1528378361, 1700486073, 1336684356, 1336524867, 1710126339, 1619484276, 1255759916, 1831606490, 1194069716, 1619484284, 1770093437, 1023477759, 1336605781]",330883047,ein
3812,47277,"[1801977202, 1275861031]",382394920,ein
3813,18749,[1518942143],952681629,ein
3814,701845,"[1225569643, 1689015521, 1144844929]",390854535,ein
3815,744379,"[1659500569, 1285876813]",270518990,ein
3816,762660,"[0, 1043252554, 1366699613]",743046935,ein
3817,486841,"[1093373003, 1194223438, 1407191752, 1255749875, 1386904001, 1306107412, 1992066609, 1275074288, 1164786943, 1982108023, 1083123194, 1306132428, 1124590427, 1629447107, 1619272473, 1104161454]",582675894,ein
3818,112535,[1922344720],454916485,ein
3819,680472,[1942537733],263494212,ein
3820,601934,[1902860414],330932093,ein
3821,571637,[1942431804],330784520,ein
3822,725178,"[1114369709, 1063997005]",831288114,ein
3823,353735,[1881698439],650936904,ein
3824,73659,[1760532816],232413052,ein
3825,149565,"[1376556027, 1326246372, 1992715098]",330939389,ein
3826,794834,[1619299179],392074607,ein
3827,35374,[1255977534],843458132,ein
